sent	label
~9603^~5937^6903^~3609v4109^8463^1569^79^7960v1928^~4975v~2223^4374v~4181^3807^~8090^~4542	1
~840v4008^~8004v~5149^2700^7216^~286v829^~7121^2818v~970	1
5678^~2649^~6208^~1602^9661v9044^~8841^7839v~610^~1923^1170^~5616^~2491v~6355^4562v~3617^9625^~1218^276	0
8674^~4375^~6118^1473^1529	0
4201^~3102^7408v8649^2741^8173v~1571^8437	0
~1240^5101^~3338^7593v~5201^5101^1256^7995^8186v7673^~1135^570^8571v3747^~4487^3068^1928v~6588^8293^9327^~3982	0
~7196	0
~3978^504^~1713^121v~8855^~4532^8928^~5403v5785^4107	1
919^8373^~9281^~6780^8150v2598^8857^~9057^4903^6211v5721^~6912^~9228^1992^~1401v~9044^~4442^~6474	1
~8096^~7841^~5390	0
4511^~1621^4435v~7769^~4599v6122^~1959^7414^~6807^8211v~970^~2187v~9581^9164^~31^~6237^~7022	0
5777^9147^9570^4409v5510v4892^~9427^8871^~2854	1
8607^~525^~1681^251^7133v~4642^~635^~1315^~5064^7957v7398^4944^8509^7319^~3708v~9175^5861^5340^~3996v8933	0
~3033^2459^~5350^1119^8713v7050^1131^~8980^185v~8223^~2867^5512v~3^~8200^~7094^~6009^~9942	1
~4034^~4737^277^3132v9550^~626v9190^~3244^4220^2859^1579	1
~9590^3351^~4721^~7278^5328v483^~3075^1505v~1847	0
~9001^8185^1727^5239^2879v~5212^1806^6601v2699^~8968^~8820	1
~1105^176v~8045^~7221^~5750v~6324^83^~7994^~4216v7322^~5112	0
8771^916v1619^9713^4614^~9244v~5949^~9894^~5970^8108^~6275v5394^8358^~7910v~5721^~2026^9919^~9316	0
9249^~3080^~925^1046^~3496v~6724^9307v382v9242	1
~4979^~727^1124^9487v~9997^~4287v~5204^3672^3599^~369	0
~2295^418v8475^~7519^6903^~4096^1250	0
~5175v8488^9594^~8355^~4186v4594v6095^5171^~5118^~2721	0
485^~1172^~362^~5497v~3746^4756v~9318v538^~3701	1
~5501^6623^~1281	0
~2921v~7983v~934^~5101^~7041v~7647^9154^8048^6904v5880^7010	1
~626^7244^~4617^3668v~957^2128	0
3044^~4382^~5355^3242v5173^~2485^1418v~5235^~4416v209^8339^~9324^~7152	1
8934^2843^9069^2240^5066	0
~1549^~3543v~6292v~1588^~571^2933^7748v~7030^1001^6008	1
~6880^7300^~5424^3826^~4490v5104^6978^~1995v~3053^7633	0
6554^4340^835	0
~1713v7009^8178^6066	1
8478^6605^~36	0
5495^~8192^~5529^7292v~1310^~7558^6514^8321^~2446v~7929v~3654^3439^~667^~5030^5620	1
5855^~9785^~5541^~25^7925v5495^~3731^9434v~5820^4316v2121^478^~9798^8959	1
~6769	0
~5829v~8855^775^~1696v2578^~6068^~5667^~4180^5460	1
~8928^8021^929^~2798^~9530v3217	0
~7260^7058^1740	0
~6999^3736v~1248^~8613^~2197^~8517v1143v8150^~4133^~5329v~8606^~7558	0
~3352^~7354v596^8184^~5311v~6582	0
8431^~9300^1553^4188v912^~660^3173^~182^~6745v~2469^~8537^1335^281v3924^8310v~516	0
3180^~1856^7219^~7493^~6116v~6897v4791v9504^5877^~3525^3982^~5850v9284^346^4633^~5494	0
6345^~4790^5858^8804^9202v7926^3691^5449v~4801^~4443v~4835^668v1455^9979^9784^~6900	0
5533^~816^3431v1947^~517^~2512^9654v1463^~3192^9894^~8488^~4338v~5094	0
~532^~2307^~2747^~8376v~8615	0
~809^6600^~5707^3812	0
9496v~7556^~4786v2084^7263^~4019^8195v~1193^7602	1
4478^~2459^~8336^8977^3262v~3334^6750^662^4777v~9388^~9808^~6885^~2820^~7513v5588^~8962v~6368^~4626^8257	0
~1709^~6127^~8119^~5017^5685	0
~3123^6518^7114^9776^~7821v~8713^~9171^~3841^~2721v4942	0
~9518^5585^5167v~8499^~7281^~7761^2413v5032^1146^517	0
1353^~3414^~8590^9763^~6675v~120^3757^9177v8062v3426^658^~6275v~2346^~6298	0
~350v8450^7150^6747^~4888v~3565v~3313^1626^~4938^~2250^3753	0
~1324^~1030^6124^4815v8152^9017^6008v~8742v~9825	1
~9341^~4813^8555^~6285^~1796v5153^~7665	0
~7193^64^~6300	1
9268v9332^~6509^~5789^~1855^~2080v~1663^~7439^3978^~3461^9361v8142^~4539	1
~7852v~9951^~4318v8002v~78^3142v1026^9932^2136	1
~7486	0
2707	1
1314^~8726^9587^9804^~2888v~2107^~5899^~9490^4896^~8417v~2095^~8068^3536v~2220^4826^~8146^~9917	0
1501v~7061^~5973^~6459^7833v~5619v1530^~1918^~6012^~3919^~6055v~4301^~9139^~8790	1
~9961^516^9875v~5360^5565^~3693^~7073^~6289v~2913^~3245^~6898	0
~5182^~5667^~3675^~3223^~344v~3817	1
~3599^~8741^~5805^~2361v~6396	1
7389^7418v~9900^~4565^8612^~9041v~9582^9825^~1359^~7537v1112^~9285^~708^9722v2533	0
~4811v316^8255^7205^~9700v847v9126^2324^~3150^6137	1
~3522^91^~5377v47^6372^3731^~6820	1
2305^1919v~3889v7199v1186^~7004v9853	1
~2498^~1224^~1872^~4153v3510^~2576v4012^~9056v~4879^4644^2222	0
~6868^~2917^~2643^~1188	0
~7037^~4919^~4938v~7126v6070^~8507v~9058^~4879^4685	1
3828^~3448^6801^1929^~2404v1683^3457^~8590^~8109^5384v7543^~5694^862^9736^~4992v7838^~9794^7696^~9863v3739^8625^~4137^2741^2922	1
718^~647^2658^~5805v~8631^~6139^9417^1967v~7895^~802^~5269	0
~6105^~2158^~1933v2352^2473v~5932^9460^~2308^1651^5574v~9352^978^78^4870	0
~6036^~8443^4052^~6716v~3063^6889^6639^4738^~1755v4039^8528^7540^~6845	0
2951v~2380^~2466^9788^6949^5759v2209^~8299^~3368^3810^4952v7876v~2715^3154	1
1486v799^~2019^~4161v6030v~9664^4420	1
~3879^~3745^~6517^~1087v288^3431^~6751^~2582v~5391^~4589^1566^4036^2036	0
7814^~9324^969v~2547	0
~3161v7637^~8600v~2420^~1705^9411	1
5259^9116^7314v2300^~900v5262^~7905^~6487v~2351^~1564^~5671^8045v~9376^5152^5876	1
~3356^7245v3544^~3403v~7291^8544^2639v~644^52^~472v~9168^5845^3877^7527	1
~7039^6116v5200^~5674^~6042^9017v~3344	0
~6429^346v1709^~7512^8326v~7004	1
~2854^~9087v~7304^~2698v2068^~8494^2112^~8095^~3611	1
~8736^7648v5727^~4095v~5218^~8508v~6530^~1981^8088^~5224	0
5012^~7264v~8187v~8067^~9394v6547^~4876v6033^5364^~8097^3483^4617	1
7881^7923^1258v~9126v8377^4671^5661^8213^~2883v7889^8823^~9107	1
~1118^~9437v~450^~2606v3081^6980^9401^~2589^~7835v~7190v6948^~2955^7471^7081^~5942	1
~9544^8189v~7281^3898	0
7852^~8226^7061v~4297^~589^248^5061^~9312v1291^~8508^~9875^7914v9169	0
9411	0
~6831^~1825^6768^6341v~5376^~8300^3454v~8656^~3450^7230^~2026v4045^~5060^~1727^9684^~2496	0
648^5836^~8293^9358v~6929^4190^4237^~8193v~5348^~7856v194^~5376^~9800^~2509^~3300v~2473^5660^7754^~8737	0
~3693^9042^~8113v~3532^~2647^2458^~3337v7723v~1937^~9210^9200v~3577^~2179^3395^~6020	1
~4664^5663v~2614^~7310^1662v~4240	1
3797	1
~6506v5593^~3272^~8584v1787v~3486	1
5159^~1413^~1147^~6486v5574^~9897^~709^4808v8913^9886^~1514^4334^6595	0
4958^~9674^3966^6962^5105v5411^8766^~1323^734^8157v6117^~234^2909^6036	0
9125^873v~4128^8819^9854v8365^~6109^94^5861^~5800v5716^1534^3239	0
5105^2367^~8785v9527^~8609^4415	1
5592^~1630^4019^2786^~3487	0
960^~6747v5741^6753^~1972v~4024^~4788	0
5207^1752v~831^3647^~8446v~5368^9662^~9771^~9814^~9792	0
7062^~4200^~3867^8372^1472	0
~4150^2669^1792^6099	0
4419^~7353v~8079^~1493^~1890^~2493v5623^3133v~2061^~403^7400v~3730^~6753^~7632^~8447	0
~6571^~6859^5197^~4681v~4082^~1125v~2431	1
~3816^5105^6913^3423v~7061^~6624^5196v1578^~4103^7903	1
5092^~482^9221^4871v8699^~9388	0
502^~7696v~4125v9621^2336^4548	1
~4956^1456^~3717v6015^378^101v8003^9813^~1785^997^2657v4091^3448^1013^4928^2573	0
~5123	1
3959^7577v5095^~5904v~6724^1856^1613^7306^~5945v3451^5564^4483	1
~4704^9179^~4626v~2486^2267^~6935^~7383	0
8035^3187^6106^~4251v9226^5507^3074^~3470v9006^340^4304^~6229^9965v9328^1718^3987^3686^~6880v~8154	0
2890^~9715^1025v3734^~6508	1
4201^~6268^~1495^~3214^1716v7046^5184^~961^9513v~116^9603v~6058v~7462	1
~8823	0
~7663^~1214v2915^~9658v911	1
8494^4839^3017^~1014v6906^~1806^5841v~8693	1
9768^~46^5675^4416	0
5061v8932^7425^3973^8618^6825v7415^~9450^~314v8476^7771^6329^3104v~851^~3438^9058^2735^7092	1
2364^~551v~7582^5844^1807^~5936	0
~1344^~2481^8091^~2805^1947v~8693^~3201^9504^5768^~1191v~2579^~6990^6583^~6933v5686^~1906^3136^1259^~6250v~2153	1
1857v9649^~2550^~8008^310v387^2521v7101^~7471v~8149^~4126^5989	1
5496^2920	0
~1255^~4216	0
1279	0
~612^3750v8844^5515^2548^1730v~2656^4791^9560^~5210^6648v~3330^~261^8138^~5610^4921	1
~11^~2774^~9927^~3692	0
1674^~2500^~3331v1448^~8048v~4122^6406^5724^~1832^2835v~645^~7225^~9365v~2712^6736^8040^6843^8730	0
~9273v~6041^~3927	1
9929	0
5765	1
8985^627^~2132v4096^~8125^801^2005^~8704	0
2800^7628^9574^4348^~9614v~8999^~6948^~4449^~368	0
4586v3181^8733^~4701^~7258^~9225	0
~4892^6702^8268v~802v~7681^~1206	1
1600	1
6051^9061^5961^3487^4083v~2779^5827v6849^~153v805^4595^~1249^~8065^~2274v2974^~8260	1
4885	1
2305^3193^~7423v~1037^~3517^~3644^4274v~8609v~6541^~207^~287^9840^5089	1
~7293^783^7229v~2279^~8625v~5098^1837^1716^~8369v~3542^~3023^~1005^~4834^2737	0
~9875^9183^~6279^~8523v~5242^~3406^~20^289v5418^8563^8170	0
~9523^~5497^~9256v5230v~8120v9987^7693^8812^~6895^7856v~6295^5697^8907^4016	1
~3159^18^8519^~2596^~6869v~3677v~5148^~9168	0
6201^2894^~5736v~341^6483^2163^6939^~4017v4008^5842^~7726^2889^9308	0
~6314^2584^~2333^~4750^~4660v546^5255v~1452^5866^3308^8673^~4086	1
~8533^~9946^5109^5430	0
5514^8254^~4421	0
6861^8940^5321v~7537^3906^1926	0
~5575^4850v~7560^~8100v8571^9993^~8023^~1377	0
280	0
~5150^8177^2614^~2421v9190^7596^~4319^~2277^8805v9188^~9516^~9828v4890^5381	1
3031v~9454	0
6263v~6587^~8633	0
~5777v3156v8672^2950	1
6877^7812^~8187^~2746^4640v~5839^~1918^~3852^9254v6671^9692v~2536^3646^~7432^~1196	0
~3477^4002^~9566^~3108^2676	0
4357^~3112^~2398^8960^5855v606^6683^~3955^7773v~5633^8339v~3941^~5478^4082^456	1
39^~8382v~9822v77^~3858^5934^~475v~569^9956^4069^~4238v~3848^6131^~5234^~6294	0
~8437^4221v9853^~5527^~8742	0
1548^~8220^~2631^2203^~1088v~3890^4039^~4508^~9035v~9664v~42v~3518^~4831^539	1
2085v~5434^~8509^~4377^9184^3521v~5285^5111v~192^3566	0
7715^6668v822v~4817v~3269^~1949	1
~6501^~6296	0
~4557^532v9858v3245^~7634v1527^6109v6297^8775	1
8531^8484^9071^~1433^~4802v2604^~1246^3136^4344v~7388^~2602^~3864^~3300^1682v~3008^8773^~217^~8438^6509	0
~9507^9145^~2212^~1901^~2315v6590^1274^9881v3567v~7386v~9182^~3354^9302^~7349^~6297	1
~6730^~2591^~788^~5556v733^~2562v~1074	1
~2456^7995^~498v7166^711^~6993^9041^2512v~7572^~8839^~5549^9345	0
2828^~2489v~1821v~9900	0
~5223v1045^5752^~3071v8466^~9647^~943v1316^~6841v~6824^~801	0
4679^~1581v2521^~7416^~1295v9793^~3571^~4079^~1071v1940^~5450^~6424	0
5611v465^~6065	0
5144^8351^8981^8966v6332^6695^~5292^~1147^3453v~9886^5989	0
~1591v7584^~3663^787^2677v1527^~4045^2139v2619^5310^~6025v3056^~4688	1
2580^~3454^~9802	0
~5526^2676v~5020v6538^~4027v9134^~2155	1
~191^8312^~6472^2719^~1459v6472^~4857^~4007^~5542v830^~4471^~2477v~4582^8193^~419	1
~9401^~8072^~3279^238v~9720^~2477^~4799^6889^1954v1063^~2949v~5632^~8001^~951^2041v8208	1
~957^~4302v~8065	0
~8858^~6817^1761^~7646^~6476	0
709^~1924^4715^3343^5321	0
~7441^~8098^8614v~7926^~5885^~4106^5932^~3579	0
6621^~2946^1529^9166v~1539^8919v4531^~3612^2081^8321v~9262^6614v~446	0
9741v~8926^~3069^~9681^4593^3347v~8702^1799^~278^~2728	0
9285^5988	0
~8600^4806v433^~1404v4719v8990^~4446^264^~9186^4506v9559^2236	1
~5935^985v8287^4262	0
1068	0
~3868^~4317^8499^7600v8901^~1498^2994^~6613v~6191^4181	1
6665v~8518^~8031	1
7346^3648v~5515^~4337^7842^4552v4012^9426v~7526^~3030^8020^26^~6178v~641^~3413	1
~9372v5216v~4503	1
~8178v9393^7314^2026^~988v6707^5704^1085^1670^7286v~8884^~6455^6433	0
3550^5943^~6159^2044	1
~3839^6875^~5795^4441v2509^~8356v2186^~3672^~350^~3494v1711^9367^~6025^2358^~1359v~8216^88^6929^~3019^2441	0
3746^7629^~68^~8117v6720^542^3015v1411^2272^~953	0
6138^~571^6845v7801^2639^~130v~7559^2605^3575	0
~4479^~4262^~5963^3992v2387^~7308^~9357^5361^~9540	0
705^~9360	1
1996v4519^9691^~6151	1
984v~7273^3946^~3426^4893^~7420	0
~9069v2294^5160^6640	1
~3366^~996^4380^~7543^8791	0
~8291^~2161^~8383^5115	0
~2159^1861^3869v7201^~7794^1891	0
5721^~7009^3210^112^~6623v~8658^~7204^~6799	0
3344^~8537v2719^1809^~2731^~2037v~6062^4702^~1803^~7719^~1387v~4122^3651^~4534^~3736^1830v~5453^~2535^7571^319^4699	0
~6679^2287^~6811^7397v8459^8411^3270^~8030^6720	0
~450v4944^~3742^~5583^2190	0
~1915^4871^900^~1399^~8959	0
6201^~4946^~8246v3689^9633v~5563^~8202^~2184^8288^~2599	1
4358^~6198^4747	0
~7313^~8243^~2663	0
~7789^~8927^~7860^291^~8995v8604^8019v~2373^~6953^5156^~7634^~4095	0
4674^2960^7021	0
~6462^~1522^~1878^~2623	0
~1651v~5989^~1900^~3883^~5593	0
1923^~4520^~4079^1202^7064v~3841^9673^~492^3898^~6461v~9731^~9439	1
~4298v~6099^6385^~764^4816v~70^3497^~5073	1
1849v9033v8069^~3121^2175^~5039v~3205^5527	1
1070v6474^277v~1060v~1287^5096^8162^~342	1
3109^7898^4995^~2055	0
~845^4006^8364v9145v~7646	1
~9627^~2782^4788^3779v~414v~7574v~6552^5786v6915^~3733^~7947^7962	1
1770^~5379v2135^~449^1885^6978^2576v~9840^6640^~7365v~2572	1
~8944^9388^4035^~9918v4450^9028v8800v5669^8661	1
~9573^8780^9616	0
~4082	1
7811^1411^2349v~4627v~3183^8549	1
~1615^~7932^~7342^2605^~4218	0
7011^9856^~1809^2611^~1385v9^3729^6163^~7717v4158v~2814^~2459^842	1
4136^6418^4652^~6819^~3147v3859^~8735^~6207v~762v~3486^~3225^~6140^~5429	0
~844^1063^964v~3247^863^2399^~5342^508v~2527^4348^~5394^4930^2649	0
~2036v~9819^7007	1
5370^6854^~2001v~1424^81	0
~2644v~9250v~3820^4176^~5749v3149	1
~9743^~63v~6798^~2469^2112v~815^5113^~5985v3830^3161v2085^4989^2008^7383	0
~8559	0
~7431^~2138	0
3075v8754^8	1
~6694^~4495^~9506^~3589v6517^~7457v~4792^106	1
~2856^2403v269^~924^~7408^7580^2208v3390^~1358^~27^5619v8999^~594^~3943	0
~3413^5241^369v451^~710^~597	0
~6027^930v7700^4258v~9057^~6785^~1763^~3308^4717v4154v~4804	1
~5720^8226^~2604v3312v~8759^~3084	1
~4240^3456	0
6645^840^~1466v~466^28^6246^7612v~9479v~5701^3249	1
~9997^6312v974^~3729^7487^1684^2131v8396	0
~8599^6907^4752^9642v435	1
~6934^1988^9177^~465^~9459v~2296^5349^~7985^~3700v~719v5027^2496^~9302^1994v6035	1
~5619^3213^6010v~1841^~9149^~358v~5545	0
~6828^~4150v1011	0
4868^~9864v3114v4160^~790^~9604^8896^2867v~582^~6702^2244^~6985	0
~9738^~1977^5849^9583^~4140v~2304^2744^~9843v7224^5683v8299^~7743^6482^3989	0
5032^~1574^~7324^~9942v7192^6604v472^8220^6452v7906^7634^2416^6418^~8534	0
1429^~7459^~9684^5164v~2876^5182^~9892^2086v~2000^2471v6991^~6519^~2308^1337v~7764^~7491^1621^6707	0
8026^5700^3123^3016^~9111v~2623^~1933^~3495v~7582^~6865^9012^9810^~8348v3818^~8695^9750^6182	0
6850^2553^~5189^~5811^~907v~4188^~1728v~9072^~3333^4914^4848	0
8575^~2112	0
~9165v4211v5652^2421^~1334^8648	1
2686^~7730v~2242^~9392^2993^1117^~9318	0
7249^~904^~8078^~2418^~6718v9401	1
5429^1340v~8162v2967^5047	0
~7020^~1704^9534^7498v~6673v9458^2696^~6561^~4463^8440v~2336^2628v9532	1
551^6016	0
~2682^2242^6768^3104	0
~7888^~2032^~9226v5308^~9805^~2841^2654^~6176v7730^~5206^~9078v5387	0
~683^7861v5671^2015^~7853^1106v5477^473^8705^~8228	1
~842^~7443v3131^9784v881^4417^~5872^~9439^663v~5868^2785^5212	1
9569^~1822^6854^4242v2490v3809^5385	0
~7509^1352v7418v~825^8100^8878^5044v1704^5031^~4575	1
8999v~9039	1
1886	1
9103^~7621v725^1037^5333^~2346v~1874^7467v6664^4716^~1663v~7171	0
~2606^~3001v9512^7734v~9461^9415v7587^3001^~8115	1
~45^2245^3337^~2756v~8152^2779^~2679^7979v~5842^5766v9218	0
~2408^~1144^6426^~7144^~6956	0
~151v1023^993v~9733	1
4269^~2075v~6309^2265^4793	1
~1586^5412^4873^~4934v8245^8811^~6316v5746^~3608^~4395^8212^3435v4128^6534^~6889	1
4990^9536^205^~3558v3778^7704^792^8904^~4130v~9715v5298^~6429v6993^5630^~6148^~920	1
9352^~1378^8706^2056v~4147^~271^6518^~6963v1690	0
~1505^2673^~5907^~897v1152^8119^1595v~9178^~997^~2108^~9025	1
~886^~1543v2527^9970^8643	1
1834v~3732^8316^~9151^~633^~8957v8583v~5545^~534^~4541^~258v~5634	0
6003^124^~3496^8933	0
375^4367^~9655^~8984^~8912v1397^6998^1452v3578v1195^~1482	0
~3782^~7435^8111^~3987^6882v~2675^6225^7574^6804^4974	1
~6733^~66v~4230^~4305v7987^~8207^~8738^~4472^2482	1
~2029^~8220^4478^6484v~6137^~8421	0
~8311^8677^4046^~3347v4924^1639^~8273^~2637v~7932^~6717^8611v4653^1883^~9204^9594v9002^7557^134	0
~4622^~6815v1412^5502^~3662^4500v~7296	0
772^4332v~4128v~8942^~1955^~4247^9721^~3581v4532^~8277^8122^~235v~8999^3199	0
1541v~8047^~1142v5205^8512	1
9936^~4802^~8023v2520^3227	1
~961v~2430^~7433^3383^~7181^5629v~3526^~4216^~9640	1
~8647^~2309^~5338^5441^~8497	0
~191^~8839^2782^5679v2641^1265v3927^7104^377v9161^~6673^5486v3505^8906^7795^~4290	0
~9003v8064^8868v3495^6025^2335^3986^7780v2940^~2070^~7107^~9366v2192^5474^~3417^~999^6184	1
~6698^~4446v5547^2531v7580^~2115^67v~5066^~4023^~7424^6354	0
~9032^1211^7037v~4872^~3291v~326^~8955v1081^~8802^3741^~804^~8241	0
~8696^~9410	0
5107^~4778^1433^~7486v~5751^~8025^4388v~8883^7716^1141v4210^~9430^~4380^3805^364v~9058^~92^~7155	1
5185^7744^9944^~746v~4138^395^~207^1282^~7437v6796v~8896^~2058^~4017^~7471^4865v~1596	0
~4634^6084^~5721v~1777^3307^1778^~1444^6674v8373^823	0
9276^775^9819^~1v~8726^1893^7689v~7398^~928^7099^~3732^~4466v1292^~5512^~1704^4188^5272v~4377^~3238^~8488^2743	1
~1733^3817^8087v~788v~8649^7082^~8729^5924^~9929v~9770^~3942^4443^~8648v~9854^2451^6932^~6266^~3445	0
~4296^9112^3052^~251^5439v~4600^2006v~6051^~9069	1
61^5459^~956^639v3730^~2857v7841^3207^7664^~7102	1
~1187^~3260v~5072^7188^~2564^~5835v7247^~8808^~23^8796^417v~5497^~77^~5721^2468v1836^~7^4538	1
6131^~8945^6708	0
~6790^2215^~1340v~5364^~4923^1716	1
~6783^514^9719^~3803v~7475^~9687	0
~2570^1148^789^6834^7545v~1791^~6120^6234	0
~7986^8840^9094^~9296v824	0
~5533v~4239^~4293^8139^1466	1
3648^5667^3844^3196	0
7216^~9640^~5022^~8344^~2175	0
7969^~3533v8325^6281^~5210^8576^~6947v~9399^2956^5819^~2190^8933v~4331	1
5469^345^5883^~427^~5427v~9767^~6003v4009^~6390	0
33^~8731^1719^4184^71v~3915^753^~8624^~270	0
~3060^9837^~6141v8299	0
3112v~4209^~9444v2778^7355^~1795^~1602	1
1183^6637^~2588v~2394^7521v~7439^~1020^~4799^5546^1744v8679	1
~6030^4737^~4952^5285^~7338v~7558^8863^3712^738v~6150^2119^~7213	1
~3774^~96v~873^~3165	0
8137^3979^9230^~8711^~6423v~2327^5578^5069^~437v7828^~28	0
~9584^6168^3742^2306^~8094	0
~2465^~7015^5672^~6924^~6738v1389^~8766^~2570^~521v~3790v~2766^~2065^~9776^~1960^~1326	1
631v~8657^~138^6729^~3926	0
~5958^8826^~5205v6581^9810^1278^9630^16v8106^~2913^4669^5543v6470^~2888^8812^7639^~4244v~9072^~5370^6477	0
~9724^2815^7790^3618v~4466^4321v9802^6793v~8874^~4057^8983^2047^~4303v~4951^6340^3823^~8070^7779	1
2154^~7342^~2454^~3081^8879	0
~3166v~5670^~8642^~9398v~5617^~4416^~8236	1
1777^~9704^~5785v~9171v~6264v~4593	1
~4047^4810^~2709v1755^3846^~7585^7608^~6722v458^~4986^~7528^~3106v2724^6325	0
~4763^9786v~1993v503v451v~1205^3416^1285	1
3901^~1416v~987^~8096v9314v5773^~3695	0
~655	1
1951^~5713^~3320v4126^7005^5068^6875v~5149^3318^~680^~6115^~7760v~4121^9525^5556v~1522^~4035	1
~9170^8888^3076^1498v1475^~4587^1130v3318v5256^~3034^~3354^6021	1
~5776^2822^~3134^~4071v~9428^~2466^~1965^1895v2782v7544^5094^~8563^1936^~4357	0
3201^9769^3277^3194^797	0
5628	1
~586^~9850^~6334^5474	0
1248^~657^7011	0
4631^2378^2556^4132v~9168^980	0
~1080^9372v~5102^8993v~578v~3972^~6022^625v~3917^~4283^~3974^~5550	0
6383^5731^~4693^3176^~9474v4733v~1261^9451^7875^~5349^8007v~5081^~6096^~4530v4850	1
9033v693v5410^6369v~7418^8241^~9147^1	1
~7999^~1388^~7259^~9728v7193^5466^~9251v6576^8831v5189^400^~4493^5674	0
~3774v7327^~3226^9845^~2747v~2560^~6992^~166^~110^9767v~7940^6427^~4042	0
9190^2966	1
~4200^7242^3081^~4368^4816v~3389^~5358^5762^~7642^~7454v3267	0
~3534^~2109^~1240^~7046^1669v9413^~380^~1233^2018v~5761^~2058^~701^~409v~1415^~8043^~5591^1936v~29^~7859^2484^~5599	0
2174^~9445^~7282^~4788^~5576v~8583^7669	1
6503v1894^8683^1375v~870^~6706v5496	1
1161v~5582^~938v~4939^2209^~3802^649^~3260v1189^621^~970^~2261^~2062v~257^~4604^7902	0
7708v~2938^5292^~98	0
~4430^~6592^~3031^~9092v2671^335^~2348^2113v~6941^8340^~1023^4278v56v~7136^834^9870^5386^~8943	1
214^7840v9895^~6201v1060^~4166^9398^8709^~7121	0
~9245^6764^~8865	0
3181^4561^~3086^~9006v~6055v4052^4605^~7357^7728v7191^~7623	0
~7967^~2692	1
8227^~959^1561^~4486v8788^~5677v~1693^8886^~1556^~9040^9924v~7689^~697	0
~6720^4432^4579^5280^~2845v~6358^~9237^4358^4222^69v9704	0
8026^~7591v9632^5548^~2917v~6514^5653^6286v6126	1
1858^3827v6659^~4583^~7367^9048^~3690v~2425^4847^3667^4201^4831v8363^8313^6767	0
~5563^~571^363^4050^1099v7610^~4633^~6516^8704^266	0
9826^~1069v8494	1
~5903^~2317	1
~2350v7244^2150^365^~8728v~5622^~7716^5364^~8006^3742v4327^~6682^7330v9407^~6944	0
~9997^~8766v~7313^3922^~6594^2292	1
3001^~7681v590^~5756^919^~4677^1032	0
8336v~8582v7854^2859^~2878^~6512	1
6336^~1123v~4598^6013^8828v7260^2631	1
6598^4566^7694^~3680	0
~8861^4956^~2892^~1436v8096^~5990^~3254v~4305	1
3249^~7594^~3432^5973^~553v~977^~252^~9098v~8844^~5174^9761^4363v4626^6266^~4235^~3655	0
~544^~6800^~9276^3282v~5076^9660^1608^~6824^5778v~5427^~5963^7725v4780^~8223	1
4546^2931v~1657^~5959^4298v~7944^9026^~3328	0
1913^7791^~9467^1606^5683v5408^~5345^887^339v~9593^6403^~2216^~4309^609v~844v8288	1
1207v4804^~5625v~2918^3328^~6009^~5636^8953v~6843^~8366^~4853^7900^~4716	1
6539^7049^775^~4044^~9478	0
4972v~6641^~8461v~2355^7673	1
~8220^1520^2790^3113^~420v~9564v~6524v6956^6061	1
~9872^~4372^~750^3137^7020v6108^9962v3249^8135^9240^2833^1695v7203	1
6032^~3695^9756v~3993	0
4959^~3353v~8855^~3131^887^~6700^3357	0
~7155^8932^~4567v~345v7994^3953	1
683^~2552^~5256^5180	0
1763^6927v~5023^~6881v1397^~1545v5613^~9356^1979^3890	1
640^9188^~7279^~3023v~1249v~8785^~6541^8463v~6782^3268^~3277^~451^5771v6396^~1439^2182^~389	0
1393^3086v1605^~1837^~9791	1
~824^5476	0
7464^~9572^1546v4700v~8470^102^1132v~3017^4847^7703^~6086^9026	1
3641^8729^~6145	0
3484^8977v~2795^~1855^~5352^5571^~7213	0
~6318v~752^~1252v7594^7467^~510v~5486^~2181^~8271	1
1024v1990v~8^4053^~2236v~1724^9673^~8613^~3859^~3204	0
~3286	1
~7014^3627^~3291^~7719v~1960^6526	0
~3947v~2839^~3329^5127v~6784^~2864^~4212^~4042^~7193v5628^~9367v~5410^~3273^~665^~8782	0
~7985^~1259^8695v2326v~3228^5187^4121^~5540^8822	1
729^606^~2717^~7927^~4568v~4353^9143^~2650^~6552v~4065	1
~2116^2585	1
~2318^~7934^~5715	0
~7610^7496^3227^~4127v1596^~8253^~9122^~4072v~6548^~1309^~5034^~2148^~2003v8302^9630^4290	0
~7002^~7863^6531^~5774^3628v~4120^3458^~1032v~4620^~3684^908v~8051v6972^~7489	1
~7950^4860^9277v7000^~1625^~1855^~3018v~1446^8551^8993v5645^2730^~1813^2421v~5279^~1059^~5607^~6297	1
~1077^~4787v~6064^~770v~5925^4720^~1541^~6985v7785v4908^2020^~9733^~863^~8281	1
~5927^~4067^~5648v9466^~3475^2336^~5901v~8277^4504v~653^1213^~4289^~4769^9779	0
~3368^4141^~2361^9368v~1321^~7620^~2219^8001v2597^8319v~1428^~4418	1
~6434^5065^5317^~5645v~699^~9162^~4541^~8043^~8212	0
7470^1134^7071^5305^5339v~8131v~4782v~2527	1
~551^~2212^7778^~6157^9603	0
~6871^1818^9634^5830^5516v4242v~5052^4447v242	1
~6756v~6073^9520^5947	0
~6501^~5268v16^~5973^788^3645v~585^~9857	0
~2615^~3430v8294^8737^~4393v~6472^~641v~1178^1738	1
~7998	1
~7833^~4863^~3540^~3254^3115v~8330^~434^~7821^~2697^8155v8194^~6671	1
